2026-03-31 23:56:26,566 - INFO - Using device: cuda
2026-03-31 23:58:14,937 - INFO - Epoch 208 | Batch index 000 | Step 000832 | Loss: 0.049739
2026-03-31 23:58:15,438 - INFO - Epoch 209 | Batch index 000 | Step 000836 | Loss: 0.048398
2026-03-31 23:58:15,924 - INFO - Epoch 210 | Batch index 000 | Step 000840 | Loss: 0.255396
2026-03-31 23:58:16,392 - INFO - Epoch 211 | Batch index 000 | Step 000844 | Loss: 0.053275
2026-03-31 23:58:16,923 - INFO - Epoch 212 | Batch index 000 | Step 000848 | Loss: 0.056210
2026-03-31 23:58:17,433 - INFO - Epoch 213 | Batch index 000 | Step 000852 | Loss: 0.050253
2026-03-31 23:58:17,948 - INFO - Epoch 214 | Batch index 000 | Step 000856 | Loss: 0.048332
2026-03-31 23:58:18,452 - INFO - Epoch 215 | Batch index 000 | Step 000860 | Loss: 0.045095
2026-03-31 23:58:18,946 - INFO - Epoch 216 | Batch index 000 | Step 000864 | Loss: 0.043951
2026-03-31 23:58:19,404 - INFO - Epoch 217 | Batch index 000 | Step 000868 | Loss: 0.046258
2026-03-31 23:58:19,937 - INFO - Epoch 218 | Batch index 000 | Step 000872 | Loss: 0.041286
2026-03-31 23:58:20,444 - INFO - Epoch 219 | Batch index 000 | Step 000876 | Loss: 0.051126
2026-03-31 23:58:20,912 - INFO - Epoch 220 | Batch index 000 | Step 000880 | Loss: 0.048039
2026-03-31 23:58:21,408 - INFO - Epoch 221 | Batch index 000 | Step 000884 | Loss: 0.065222
2026-03-31 23:58:21,955 - INFO - Epoch 222 | Batch index 000 | Step 000888 | Loss: 0.050604
2026-03-31 23:58:22,423 - INFO - Epoch 223 | Batch index 000 | Step 000892 | Loss: 0.057633
2026-03-31 23:58:22,917 - INFO - Epoch 224 | Batch index 000 | Step 000896 | Loss: 0.062309
2026-03-31 23:58:23,454 - INFO - Epoch 225 | Batch index 000 | Step 000900 | Loss: 0.053915
2026-03-31 23:58:23,941 - INFO - Epoch 226 | Batch index 000 | Step 000904 | Loss: 0.054065
2026-03-31 23:58:24,438 - INFO - Epoch 227 | Batch index 000 | Step 000908 | Loss: 0.045395
2026-03-31 23:58:24,904 - INFO - Epoch 228 | Batch index 000 | Step 000912 | Loss: 0.047383
2026-03-31 23:58:25,449 - INFO - Epoch 229 | Batch index 000 | Step 000916 | Loss: 0.316577
2026-03-31 23:58:25,944 - INFO - Epoch 230 | Batch index 000 | Step 000920 | Loss: 0.045146
2026-03-31 23:58:26,419 - INFO - Epoch 231 | Batch index 000 | Step 000924 | Loss: 0.046094
2026-03-31 23:58:26,920 - INFO - Epoch 232 | Batch index 000 | Step 000928 | Loss: 0.080778
2026-03-31 23:58:27,451 - INFO - Epoch 233 | Batch index 000 | Step 000932 | Loss: 0.461463
2026-03-31 23:58:27,929 - INFO - Epoch 234 | Batch index 000 | Step 000936 | Loss: 0.057182
2026-03-31 23:58:28,452 - INFO - Epoch 235 | Batch index 000 | Step 000940 | Loss: 0.742366
2026-03-31 23:58:28,950 - INFO - Epoch 236 | Batch index 000 | Step 000944 | Loss: 0.124651
2026-03-31 23:58:29,453 - INFO - Epoch 237 | Batch index 000 | Step 000948 | Loss: 0.096246
2026-03-31 23:58:29,953 - INFO - Epoch 238 | Batch index 000 | Step 000952 | Loss: 0.087802
2026-03-31 23:58:30,465 - INFO - Epoch 239 | Batch index 000 | Step 000956 | Loss: 0.095750
2026-03-31 23:58:30,949 - INFO - Epoch 240 | Batch index 000 | Step 000960 | Loss: 0.075120
2026-03-31 23:58:31,482 - INFO - Epoch 241 | Batch index 000 | Step 000964 | Loss: 0.072031
2026-03-31 23:58:31,999 - INFO - Epoch 242 | Batch index 000 | Step 000968 | Loss: 0.064350
2026-03-31 23:58:32,495 - INFO - Epoch 243 | Batch index 000 | Step 000972 | Loss: 0.064409
2026-03-31 23:58:32,978 - INFO - Epoch 244 | Batch index 000 | Step 000976 | Loss: 0.061212
2026-03-31 23:58:33,511 - INFO - Epoch 245 | Batch index 000 | Step 000980 | Loss: 0.056491
2026-03-31 23:58:34,016 - INFO - Epoch 246 | Batch index 000 | Step 000984 | Loss: 0.057470
2026-03-31 23:58:34,515 - INFO - Epoch 247 | Batch index 000 | Step 000988 | Loss: 0.051595
2026-03-31 23:58:35,020 - INFO - Epoch 248 | Batch index 000 | Step 000992 | Loss: 0.046302
2026-03-31 23:58:35,494 - INFO - Epoch 249 | Batch index 000 | Step 000996 | Loss: 0.054973
2026-03-31 23:58:36,019 - INFO - Epoch 250 | Batch index 000 | Step 001000 | Loss: 0.048995
2026-03-31 23:58:36,502 - INFO - Epoch 251 | Batch index 000 | Step 001004 | Loss: 0.058086
2026-03-31 23:58:37,013 - INFO - Epoch 252 | Batch index 000 | Step 001008 | Loss: 0.046740
2026-03-31 23:58:37,564 - INFO - Epoch 253 | Batch index 000 | Step 001012 | Loss: 0.045321
2026-03-31 23:58:38,047 - INFO - Epoch 254 | Batch index 000 | Step 001016 | Loss: 0.056195
2026-03-31 23:58:38,551 - INFO - Epoch 255 | Batch index 000 | Step 001020 | Loss: 0.046302
2026-03-31 23:58:39,069 - INFO - Epoch 256 | Batch index 000 | Step 001024 | Loss: 0.043167
2026-03-31 23:58:39,561 - INFO - Epoch 257 | Batch index 000 | Step 001028 | Loss: 0.052466
2026-03-31 23:58:40,077 - INFO - Epoch 258 | Batch index 000 | Step 001032 | Loss: 0.038262
2026-03-31 23:58:40,574 - INFO - Epoch 259 | Batch index 000 | Step 001036 | Loss: 0.039581
2026-03-31 23:58:41,079 - INFO - Epoch 260 | Batch index 000 | Step 001040 | Loss: 0.040144
